"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"33","Niklas Kronwall","DET","D","57","56.733333333333","20","93","17.70","15","64","18.99","12","49","19.67","1","6","14.29","1.16","5.62","17.06","14","43","24.56","7","16","30.43","1","3","25.00","7","27","20.59","0","3","0.00","2","48","4.00","0","0","-","8.33","87.76","0.961","2","1","27","49","6.90","5","8","43","10.42"
"693","Nikolaj Ehlers","WPG","L","82","2.05","2","2","50.00","1","2","33.33","1","2","33.33","0","0","-","0.23","0.12","65.13","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","2","2","7","0.00","0","2","2","0.00"
"217","Nikolay Kulemin","NYI","L","72","132.21666666667","30","227","11.67","26","166","13.54","21","118","15.11","2","14","12.50","2.03","13.73","12.86","17","104","14.05","9","43","17.31","2","6","25.00","8","61","11.59","0","1","0.00","8","108","6.90","0","7","0.00","9.52","88.14","0.977","5","17","79","117","5.95","5","31","108","4.42"
"435","Nino Niederreiter","MIN","R","82","0.15","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"722","Noah Hanifin","CAR","D","81","4.2333333333333","2","4","33.33","1","2","33.33","1","2","33.33","0","0","-","0.02","0.35","6.37","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","1","1","0","16","100.00","1","1","0","100.00"
"752","Noel Acciari","BOS","C","29","5.2166666666667","1","5","16.67","1","5","16.67","1","3","25.00","0","0","-","0.02","0.33","5.21","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","0","2","9","0.00","1","0","3","25.00"
"630","Oliver Bjorkstrand","CBJ","R","26","0.066666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"339","Oliver Ekman-Larsson","ARI","D","79","127.45","34","233","12.73","31","178","14.83","22","117","15.83","2","15","11.76","3.01","16","15.83","16","127","11.19","12","47","20.34","2","3","40.00","4","80","4.76","0","9","0.00","12","99","10.81","0","2","0.00","9.09","87.18","0.963","1","18","89","72","1.11","4","29","119","3.25"
"564","Olli Maatta","PIT","D","55","127.38333333333","34","213","13.77","25","165","13.16","21","122","14.69","3","11","21.43","1.47","14.66","9.14","15","107","12.30","6","40","13.04","3","3","50.00","9","67","11.84","0","3","0.00","16","95","14.41","0","5","0.00","14.29","90.98","1.053","6","11","85","85","6.59","11","22","120","8.40"
"719","Ondrej Kase","ANA","R","53","0.43333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"465","Ondrej Palat","T.B","L","75","127.75","16","226","6.61","14","166","7.78","11","126","8.03","1","14","6.67","1.01","14.38","6.59","9","104","7.96","6","49","10.91","1","5","16.67","3","55","5.17","0","7","0.00","4","114","3.39","0","2","0.00","9.09","88.89","0.980","3","11","80","97","3.61","4","17","102","3.77"
"533","Oscar Klefbom","EDM","D","82","137.68333333333","31","248","11.11","27","177","13.24","16","132","10.81","1","16","5.88","1.4","18.27","7.10","15","118","11.28","7","60","10.45","1","3","25.00","8","58","12.12","0","8","0.00","7","124","5.34","0","5","0.00","6.25","87.88","0.941","7","16","70","100","9.09","11","24","99","10.00"
"394","Oscar Lindberg","NYR","C","65","8.8166666666667","3","16","15.79","2","13","13.33","2","10","16.67","0","1","0.00","0.3","1.04","22.18","1","7","12.50","1","4","20.00","0","1","0.00","0","3","0.00","0","0","-","2","9","18.18","0","0","-","0.00","90.00","0.900","1","1","11","7","8.33","1","1","13","7.14"
"579","Oskar Sundqvist","PIT","C","10","4.95","1","8","11.11","1","4","20.00","1","3","25.00","0","1","0.00","0.11","0.47","19.00","1","3","25.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","0","4","0.00","0","1","0.00","0.00","66.67","0.667","0","0","1","8","0.00","0","0","3","0.00"
"242","P.K. Subban","NSH","D","66","136.98333333333","25","221","10.16","22","166","11.70","16","117","12.03","2","17","10.53","1.82","14.84","10.93","11","106","9.40","4","43","8.51","1","10","9.09","7","63","10.00","1","2","33.33","9","108","7.69","0","5","0.00","12.50","85.47","0.980","1","13","81","74","1.22","2","30","111","1.77"
"56","PA Parenteau","N.J, NSH","R","67","2.95","0","3","0.00","0","3","0.00","0","2","0.00","0","0","-","0","0.3","0.00","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","0","0","4","100.00","2","0","2","50.00"
"181","Patric Hornqvist","PIT","R","70","1.7666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","8","-","0","1","0","-"
"98","Patrice Bergeron","BOS","C","79","169.63333333333","32","268","10.67","29","187","13.43","22","138","13.75","5","10","33.33","1.79","17.33","9.34","19","130","12.75","6","55","9.84","3","2","60.00","13","75","14.77","2","5","28.57","7","132","5.04","0","3","0.00","22.73","92.75","1.155","1","10","151","76","0.66","3","21","213","1.39"
"680","Patrick Brown","CAR","C","14","1.3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"95","Patrick Eaves","ANA, DAL","R","79","13.883333333333","1","29","3.33","1","22","4.35","1","16","5.88","0","2","0.00","0.02","3.49","0.57","0","15","0.00","0","9","0.00","0","2","0.00","0","6","0.00","0","0","-","0","13","0.00","0","0","-","0.00","87.50","0.875","2","1","1","25","66.67","2","1","1","66.67"
"254","Patrick Kane","CHI","R","82","6.2333333333333","0","5","0.00","0","5","0.00","0","4","0.00","0","1","0.00","0","0.52","0.00","0","5","0.00","0","3","0.00","0","0","-","0","2","0.00","0","1","0.00","0","0","-","0","0","-","-","75.00","0.75","0","1","1","28","0.00","2","1","1","66.67"
"9","Patrick Marleau","S.J","C, L","82","7.55","2","10","16.67","1","7","12.50","1","4","20.00","0","0","-","0","0.42","0.34","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","0","-","1","4","20.00","0","0","-","0.00","100.00","1.000","0","3","6","20","0.00","0","4","8","0.00"
"236","Patrick Maroon","EDM","L","81","1.0666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","-","0","0.29","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","3","0.00","0","0","-","-","100.00","1.00","0","0","0","5","-","0","0","0","-"
"51","Patrick Sharp","DAL","L","48","13.116666666667","3","19","13.64","2","13","13.33","2","10","16.67","1","2","33.33","0.15","1.29","10.36","3","12","20.00","0","5","0.00","0","2","0.00","3","7","30.00","1","0","100.00","0","6","0.00","0","0","-","50.00","80.00","1.300","0","3","2","22","0.00","0","4","2","0.00"
"290","Patrick Wiercioch","COL","D","57","80.183333333333","19","103","15.57","16","87","15.53","12","64","15.79","0","5","0.00","0.71","7.48","8.63","6","46","11.54","3","23","11.54","0","4","0.00","3","23","11.54","0","1","0.00","7","52","11.86","0","0","-","0.00","92.19","0.922","2","10","29","86","6.45","6","16","36","14.29"
"206","Patrik Berglund","STL","C","82","102.41666666667","28","150","15.73","25","120","17.24","19","89","17.59","0","11","0.00","1.83","10.19","15.23","16","76","17.39","7","30","18.92","0","6","0.00","9","46","16.36","0","3","0.00","6","69","8.00","0","2","0.00","0.00","87.64","0.876","3","11","75","122","3.85","6","12","86","6.52"
"763","Patrik Laine","WPG","R","73","1.4166666666667","1","2","33.33","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","-","-","1","1","0","2","100.00","1","1","0","100.00"
"405","Patrik Nemeth","DAL","D","40","40.8","7","79","8.14","7","61","10.29","4","44","8.33","0","9","0.00","0.47","6.47","6.84","5","40","11.11","1","22","4.35","0","6","0.00","4","18","18.18","0","2","0.00","1","35","2.78","0","1","0.00","0.00","79.55","0.795","2","1","16","35","11.11","3","8","22","12.00"
"238","Paul Byron","MTL","L","81","160.28333333333","32","254","11.19","25","186","11.85","19","141","11.88","2","16","11.11","1.67","17.01","8.96","14","125","10.07","9","61","12.86","1","9","10.00","5","64","7.25","0","2","0.00","13","122","9.63","1","5","16.67","10.53","88.65","0.992","5","23","149","90","3.25","8","33","174","4.40"
"231","Paul Carey","WSH","C","6","3.35","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","3","4","0.00","0","1","3","0.00"
"602","Paul LaDue","L.A","D","22","3.3333333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.14","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","-","0.00","0.00","0","0","1","6","0.00","0","0","1","0.00"
"36","Paul Martin","S.J","D","81","150.05","30","256","10.49","22","197","10.05","17","136","11.11","2","18","10.00","1.32","16.68","7.36","16","136","10.53","8","61","11.59","1","10","9.09","8","75","9.64","0","4","0.00","7","113","5.83","1","4","20.00","11.76","86.76","0.985","1","9","71","103","1.39","5","21","110","4.35"
"246","Paul Postma","WPG","D","65","2.1333333333333","0","2","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.18","0.00","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","4","5","0.00","0","0","5","0.00"
"149","Paul Stastny","STL","C","66","107.58333333333","14","179","7.25","12","135","8.16","9","95","8.65","0","10","0.00","0.82","10.92","6.97","9","80","10.11","3","33","8.33","0","5","0.00","6","47","11.32","0","4","0.00","3","96","3.03","0","1","0.00","0.00","89.47","0.895","2","21","119","77","1.65","5","25","152","3.18"
"460","Paul Thompson","FLA","R","21","0.16666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.07","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","0","-","0","1","0","-"
"625","Pavel Buchnevich","NYR","L, R","41","0.61666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"724","Pavel Zacha","N.J","C","70","49.65","3","75","3.85","2","61","3.17","2","46","4.17","0","6","0.00","0.2","4.91","3.95","1","35","2.78","1","17","5.56","0","2","0.00","0","18","0.00","0","2","0.00","1","40","2.44","0","2","0.00","0.00","86.96","0.870","2","5","12","67","14.29","3","10","18","14.29"
"346","Peter Holland","ARI, TOR","C","48","6.4833333333333","1","15","6.25","1","11","8.33","1","9","10.00","0","2","0.00","0.04","1.48","2.56","0","9","0.00","0","6","0.00","0","1","0.00","0","3","0.00","0","0","-","1","4","20.00","0","1","0.00","0.00","77.78","0.778","1","1","2","12","33.33","1","2","2","33.33"
"422","Petter Granberg","NSH","D","10","3.4333333333333","0","5","0.00","0","5","0.00","0","5","0.00","0","1","0.00","0","0.53","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","3","0.00","0","0","-","-","80.00","0.80","0","0","1","7","0.00","0","1","1","0.00"
"604","Petteri Lindbohm","STL","D","7","1.2166666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","1","0","1","4","50.00","1","0","1","50.00"
"210","Phil Kessel","PIT","C, R","82","1.6833333333333","0","3","0.00","0","3","0.00","0","2","0.00","0","0","-","0","0.17","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","0","0","5","-","0","1","2","0.00"
"308","Philip Larsen","VAN","D","26","0.81666666666667","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"538","Phillip Danault","MTL","L","82","92.05","17","129","11.64","14","95","12.84","11","68","13.92","1","12","7.69","0.52","9.05","5.47","6","68","8.11","2","26","7.14","0","6","0.00","4","42","8.70","1","3","25.00","4","56","6.67","0","3","0.00","9.09","82.35","0.914","5","12","46","106","9.80","8","20","55","12.70"
"560","Phillip Di Giuseppe","CAR","L","36","0.88333333333333","0","5","0.00","0","4","0.00","0","3","0.00","0","1","0.00","0","0.67","0.00","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","1","0.00","0","3","0.00","0","0","-","-","66.67","0.67","0","0","0","3","-","0","0","0","-"
"686","Pierre-Edouard Bellemare","PHI","L","82","226.6","33","387","7.86","32","278","10.32","26","176","12.87","1","28","3.45","1.16","24.31","4.55","9","178","4.81","4","69","5.48","0","8","0.00","5","109","4.39","0","11","0.00","14","187","6.97","1","9","10.00","3.85","84.09","0.879","5","22","190","134","2.56","8","33","238","3.25"
"577","Radek Faksa","DAL","C","80","158.63333333333","33","292","10.15","27","210","11.39","17","151","10.12","0","23","0.00","2.28","20.58","9.96","25","136","15.53","9","63","12.50","0","12","0.00","16","73","17.98","0","5","0.00","6","146","3.95","0","6","0.00","0.00","84.77","0.848","1","21","149","104","0.67","4","37","187","2.09"
"24","Radim Vrbata","ARI","R","81","20.983333333333","7","29","19.44","6","21","22.22","4","11","26.67","0","1","0.00","0.21","1.28","14.34","2","14","12.50","0","3","0.00","0","0","-","2","11","15.38","0","0","-","4","15","21.05","0","1","0.00","0.00","90.91","0.909","0","0","6","38","0.00","0","2","5","0.00"
"387","Radko Gudas","PHI","D","67","127.76666666667","34","182","15.74","32","131","19.63","27","88","23.48","2","14","12.50","1.66","10.46","13.67","13","82","13.68","7","31","18.42","1","3","25.00","6","51","10.53","0","7","0.00","8","92","8.00","1","4","20.00","7.41","84.09","0.915","2","10","67","104","2.90","6","16","100","5.66"
"723","Rasmus Andersson","CGY","D","1","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"662","Rasmus Ristolainen","BUF","D","79","236.56666666667","41","480","7.87","37","385","8.77","28","271","9.36","3","35","7.89","2.94","33.9","7.99","14","223","5.91","8","105","7.08","2","19","9.52","6","118","4.84","0","7","0.00","12","242","4.72","1","8","11.11","10.71","87.08","0.978","1","15","158","65","0.63","6","35","263","2.23"
"497","Reid Boucher","N.J, NSH, VAN","C","39","1.85","0","5","0.00","0","3","0.00","0","0","-","0","0","-","0","0.21","0.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","2","0.00","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"352","Reilly Smith","FLA","R","80","136.83333333333","33","178","15.64","27","149","15.34","22","103","17.60","2","15","11.76","1.67","11.43","12.74","17","84","16.83","5","37","11.90","1","9","10.00","12","47","20.34","0","4","0.00","13","87","13.00","1","2","33.33","9.09","85.44","0.945","3","9","96","118","3.03","6","22","122","4.69"
"643","Remi Elie","DAL","L","18","18.95","3","32","8.57","3","21","12.50","2","16","11.11","1","2","33.33","0.25","1.73","12.67","3","16","15.79","1","6","14.29","1","0","100.00","2","10","16.67","0","1","0.00","0","15","0.00","0","1","0.00","50.00","87.50","1.375","2","3","8","19","20.00","3","6","10","23.08"
"147","Rene Bourque","COL","R","65","9.7833333333333","4","11","26.67","2","9","18.18","1","9","10.00","0","2","0.00","0.04","0.77","5.17","0","6","0.00","0","3","0.00","0","1","0.00","0","3","0.00","0","1","0.00","3","4","42.86","0","0","-","0.00","77.78","0.778","3","0","2","14","60.00","3","1","2","60.00"
"359","Richard Panik","CHI","R","82","0.43333333333333","0","2","0.00","0","1","0.00","0","0","-","0","0","-","0","0.06","0.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","4","-","0","0","0","-"
"60","Rick Nash","NYR","L, R","67","80.416666666667","20","132","13.16","18","98","15.52","12","63","16.00","1","9","10.00","1.37","8.64","13.66","10","71","12.35","4","25","13.79","1","6","14.29","6","46","11.54","0","2","0.00","6","59","9.23","0","1","0.00","8.33","85.71","0.940","7","10","81","40","7.95","11","15","95","10.38"
"540","Rickard Rakell","ANA","C, R","71","0.61666666666667","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","5","-","0","0","0","-"
"243","Riley Nash","BOS","C","81","156.13333333333","39","253","13.36","34","199","14.59","30","122","19.74","5","21","19.23","1.92","16.61","10.37","20","113","15.04","6","49","10.91","1","9","10.00","14","64","17.95","3","5","37.50","9","133","6.34","1","7","12.50","16.67","82.79","0.995","4","11","102","120","3.77","10","26","130","7.14"
"421","Riley Sheahan","DET","C","80","68.466666666667","12","97","11.01","10","73","12.05","8","61","11.59","0","6","0.00","0.64","7.3","8.05","4","53","7.02","1","24","4.00","0","4","0.00","3","29","9.38","0","2","0.00","6","40","13.04","0","0","-","0.00","90.16","0.902","7","10","44","73","13.73","8","17","49","14.04"
"469","Rob O'Gara","BOS","D","3","6.5833333333333","2","13","13.33","2","11","15.38","2","7","22.22","0","0","-","0.03","0.8","4.14","0","7","0.00","0","4","0.00","0","0","-","0","3","0.00","0","0","-","1","6","14.29","0","0","-","0.00","100.00","1.000","0","0","3","7","0.00","1","0","5","16.67"
"494","Robbie Russo","DET","D","19","21.5","7","31","18.42","6","24","20.00","4","19","17.39","0","5","0.00","0.3","1.16","20.67","3","11","21.43","2","4","33.33","0","2","0.00","1","7","12.50","0","1","0.00","2","17","10.53","0","2","0.00","0.00","73.68","0.737","0","2","5","23","0.00","3","7","7","30.00"
"701","Robby Fabbri","STL","C","51","2.7666666666667","0","2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","10","-","0","1","0","-"
"255","Robert Bortuzzo","STL","D","38","33.25","6","51","10.53","5","37","11.90","3","30","9.09","0","8","0.00","0.2","3.86","4.92","2","32","5.88","1","12","7.69","0","4","0.00","1","20","4.76","0","2","0.00","3","17","15.00","0","2","0.00","0.00","73.33","0.733","2","4","14","39","12.50","3","7","15","16.67"
"644","Robert Hagg","PHI","D","1","1.5666666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","0","1","2","0.00","0","0","1","0.00"
"288","Roman Josi","NSH","D","72","164.46666666667","33","272","10.82","31","205","13.14","23","144","13.77","6","20","23.08","2.98","16.37","15.40","15","126","10.64","7","37","15.91","4","10","28.57","8","89","8.25","1","5","16.67","11","124","8.15","1","5","16.67","26.09","86.11","1.122","3","17","103","83","2.83","8","38","152","5.00"
"771","Roman Lyubimov","PHI","L","47","23.4","5","28","15.15","4","23","14.81","2","14","12.50","0","2","0.00","0.12","1.61","7.08","2","13","13.33","0","6","0.00","0","1","0.00","2","7","22.22","0","0","-","1","14","6.67","0","1","0.00","0.00","85.71","0.857","2","3","2","38","50.00","3","4","4","42.86"
"141","Roman Polak","TOR","D","75","217.93333333333","47","403","10.44","44","287","13.29","37","195","15.95","2","23","8.00","2.61","26.06","9.10","23","201","10.27","12","66","15.38","2","10","16.67","11","135","7.53","0","9","0.00","11","178","5.82","0","4","0.00","5.41","88.21","0.936","2","14","132","82","1.49","8","33","203","3.79"
"29","Ron Hainsey","CAR, PIT","D","72","217.75","56","320","14.89","49","237","17.13","37","163","18.50","4","20","16.67","4.69","23.03","16.93","38","161","19.10","21","77","21.43","4","9","30.77","17","84","16.83","0","6","0.00","10","147","6.37","0","5","0.00","10.81","87.73","0.985","4","23","88","58","4.35","16","54","155","9.36"
"138","Ryan Callahan","T.B","R","18","35.583333333333","5","72","6.49","5","47","9.62","5","39","11.36","1","4","20.00","0.82","4.77","14.62","5","34","12.82","4","13","23.53","1","1","50.00","1","21","4.55","0","1","0.00","0","34","0.00","0","2","0.00","20.00","89.74","1.097","1","3","24","32","4.00","2","8","28","6.67"
"677","Ryan Carpenter","S.J","C","11","8.8833333333333","3","13","18.75","3","8","27.27","3","3","50.00","0","1","0.00","0.27","0.63","29.59","1","10","9.09","1","2","33.33","0","0","-","0","8","0.00","0","1","0.00","2","3","40.00","0","0","-","0.00","66.67","0.667","0","1","1","12","0.00","0","1","1","0.00"
"463","Ryan Dzingel","OTT","C, L","81","15.633333333333","6","16","27.27","4","15","21.05","4","9","30.77","1","1","50.00","0.18","1.2","13.09","4","10","28.57","0","5","0.00","0","0","-","4","5","44.44","1","1","50.00","1","6","14.29","0","0","-","25.00","88.89","1.139","0","5","1","26","0.00","0","5","1","0.00"
"342","Ryan Ellis","NSH","D","71","185.16666666667","35","300","10.45","32","238","11.85","25","164","13.23","8","16","33.33","3.62","19.88","15.40","20","149","11.83","12","49","19.67","6","8","42.86","8","100","7.41","2","2","50.00","10","130","7.14","0","6","0.00","32.00","90.24","1.222","4","18","117","87","3.31","10","36","175","5.41"
"454","Ryan Garbutt","ANA","C","27","31.516666666667","8","49","14.04","6","34","15.00","5","21","19.23","1","4","20.00","0.71","2.62","21.33","4","27","12.90","3","9","25.00","1","1","50.00","1","18","5.26","0","2","0.00","3","20","13.04","0","1","0.00","20.00","80.95","1.010","2","6","3","47","40.00","6","6","4","60.00"
"89","Ryan Getzlaf","ANA","C","74","124.35","26","216","10.74","22","166","11.70","15","112","11.81","3","11","21.43","1.29","14.01","8.42","18","111","13.95","3","43","6.52","1","4","20.00","15","68","18.07","2","6","25.00","6","100","5.66","0","1","0.00","20.00","90.18","1.102","1","10","130","97","0.76","9","17","196","4.39"
"639","Ryan Hartman","CHI","L, R","76","7.3166666666667","0","13","0.00","0","11","0.00","0","9","0.00","0","2","0.00","0","1.24","0.00","0","6","0.00","0","4","0.00","0","2","0.00","0","2","0.00","0","0","-","0","7","0.00","0","0","-","-","77.78","0.78","0","1","0","10","-","1","1","0","100.00"
"430","Ryan Johansen","NSH","C","82","63.433333333333","21","87","19.44","20","61","24.69","12","45","21.05","3","8","27.27","1.91","4.69","28.94","10","40","20.00","3","10","23.08","3","3","50.00","7","30","18.92","0","3","0.00","9","41","18.00","0","2","0.00","25.00","82.22","1.072","1","9","27","93","3.57","5","16","32","13.51"
"92","Ryan Kesler","ANA","C","82","223.1","33","415","7.37","30","340","8.11","25","239","9.47","3","25","10.71","2.46","32.58","7.02","18","234","7.14","7","112","5.88","3","14","17.65","11","122","8.27","0","6","0.00","7","175","3.85","0","5","0.00","12.00","89.54","1.015","2","24","229","52","0.87","6","40","366","1.61"
"257","Ryan McDonagh","NYR","D","77","180.31666666667","60","288","17.24","54","216","20.00","44","149","22.80","6","24","20.00","4.81","19.29","19.95","33","155","17.55","15","68","18.07","5","15","25.00","18","87","17.14","0","5","0.00","19","127","13.01","1","4","20.00","13.64","83.89","0.975","4","22","132","81","2.94","11","46","173","5.98"
"527","Ryan Murphy","CAR","D","27","0.066666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"554","Ryan Murray","CBJ","D","60","112.65","19","165","10.33","17","126","11.89","15","83","15.31","3","10","23.08","1.6","11.82","11.91","5","74","6.33","3","34","8.11","0","2","0.00","2","40","4.76","2","5","28.57","11","86","11.34","0","3","0.00","20.00","87.95","1.080","1","14","69","73","1.43","5","23","89","5.32"
"516","Ryan Nugent-Hopkins","EDM","C","82","142.08333333333","38","295","11.41","27","213","11.25","22","143","13.33","0","17","0.00","1.85","23.08","7.43","20","139","12.58","7","70","9.09","0","7","0.00","13","69","15.85","0","5","0.00","12","149","7.45","0","5","0.00","0.00","88.11","0.881","1","16","93","100","1.06","3","25","122","2.40"
"329","Ryan O'Reilly","BUF","C","72","168.61666666667","34","334","9.24","28","270","9.40","21","197","9.63","2","23","8.00","2.67","23.84","10.09","12","153","7.27","6","77","7.23","1","15","6.25","6","76","7.32","0","1","0.00","12","171","6.56","1","6","14.29","9.52","88.32","0.978","1","13","186","47","0.53","5","22","279","1.76"
"179","Ryan Reaves","STL","R","80","0.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"398","Ryan Spooner","BOS","C","78","17.483333333333","10","16","38.46","9","13","40.91","8","8","50.00","1","2","33.33","0.38","0.95","28.68","3","8","27.27","1","4","20.00","1","2","33.33","2","4","33.33","0","0","-","5","8","38.46","0","0","-","12.50","75.00","0.875","2","2","4","34","33.33","2","3","5","28.57"
"514","Ryan Sproul","DET","D","27","1.7666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"520","Ryan Strome","NYI","C, R","69","1.3166666666667","2","2","50.00","2","2","50.00","2","2","50.00","0","0","-","0.1","0.49","16.54","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","0","1","3","50.00","1","0","1","50.00"
"81","Ryan Suter","MIN","D","82","191.13333333333","38","337","10.13","31","262","10.58","25","184","11.96","3","18","14.29","3.24","23.04","12.32","21","152","12.14","8","75","9.64","2","10","16.67","13","77","14.44","1","4","20.00","15","169","8.15","0","3","0.00","12.00","90.22","1.022","3","18","116","85","2.52","11","37","187","5.56"
"197","Ryan White","ARI, MIN","C","65","18.883333333333","2","21","8.70","2","17","10.53","1","13","7.14","0","2","0.00","0.06","1.13","5.38","0","10","0.00","0","4","0.00","0","0","-","0","6","0.00","0","1","0.00","2","11","15.38","0","1","0.00","0.00","84.62","0.846","3","2","8","27","27.27","3","5","10","23.08"
"691","Sam Bennett","CGY","C","81","91.25","20","124","13.89","14","94","12.96","7","69","9.21","2","6","25.00","1.23","7.4","14.24","9","62","12.68","5","30","14.29","2","5","28.57","4","32","11.11","0","0","-","5","58","7.94","0","1","0.00","28.57","91.30","1.199","6","12","19","122","24.00","8","19","27","22.86"
