"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"497","Erik Haula","MIN","C, L","76","826.31666666667","12","17","10","7","29","72.50","92","13.04","6.4","152","118","72","35","9","11","22","11","11","0","0","7","12","28","55","63","43","381","326","53.89"
"264","Erik Johnson","COL","D","73","1335.9833333333","6","12","7","5","18","40.91","143","4.20","5.78","245","185","70","15","9","11","32","13","11","2","0","12","37","25","106","104","154","0","1","0.00"
"379","Erik Karlsson","OTT","D","82","1884.8333333333","15","41","21","20","56","59.57","189","7.94","9","447","290","114","24","13","28","44","22","22","0","0","14","81","57","75","137","164","0","1","0.00"
"737","Esa Lindell","DAL","D","4","54.566666666667","0","0","0","0","0","0.00","2","0.00","0.09","9","4","2","0","0","0","0","0","0","0","0","0","3","0","4","10","9","0","0","-"
"883","Evan Rodrigues","BUF","L","2","21.983333333333","1","1","0","1","2","100.00","7","14.29","0.39","11","9","5","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","-"
"449","Evander Kane","BUF","L","65","1129.4166666667","17","11","7","4","28","71.79","220","7.73","15.49","379","294","164","66","21","13","59","27","26","1","0","24","25","30","164","119","17","41","41","50.00"
"168","Evgeni Malkin","PIT","C","57","871.36666666667","16","15","12","3","31","79.49","98","16.33","11.49","179","134","116","58","6","10","48","24","24","0","0","18","44","51","25","65","18","310","424","42.23"
"528","Evgeny Kuznetsov","WSH","C","82","1244.3","15","44","32","12","59","73.75","156","9.62","12.97","252","202","150","54","3","7","32","16","16","0","0","20","48","60","70","50","29","497","545","47.70"
"887","Evgeny Medvedev","PHI","D","45","729.81666666667","3","6","3","3","9","29.03","56","5.36","2.74","150","91","40","8","4","14","32","16","16","0","0","6","26","12","36","47","28","0","0","-"
"71","Fedor Tyutin","CBJ","D","61","942.35","1","2","2","0","3","10.00","24","4.17","1.21","75","43","15","3","2","5","24","11","11","0","0","6","9","5","113","105","56","0","0","-"
"730","Filip Forsberg","NSH","L","82","1199.7333333333","24","16","12","4","40","66.67","189","12.70","18.41","382","293","198","72","11","22","43","16","14","1","1","30","38","64","107","85","27","2","3","40.00"
"28","Francois Beauchemin","COL","D","82","1594.8666666667","6","15","2","13","21","36.84","96","6.25","3.31","201","133","39","2","3","7","28","14","14","0","0","6","33","26","66","59","191","0","0","-"
"610","Frank Corrado","TOR","D","39","517.16666666667","1","4","1","3","5","29.41","36","2.78","1.4","94","62","15","2","2","4","24","12","12","0","0","5","15","2","42","76","36","0","0","-"
"871","Frank Vatrano","BOS","C","39","454.95","8","3","2","1","11","73.33","99","8.08","6.85","148","123","72","31","17","11","12","6","6","0","0","4","11","16","61","51","23","0","3","0.00"
"98","Frans Nielsen","NYI","C","81","1052.5833333333","11","19","12","7","30","69.77","134","8.21","11.51","240","184","123","43","5","8","6","3","3","0","0","13","21","27","30","93","77","460","447","50.72"
"585","Freddie Hamilton","CGY","C","4","47.433333333333","0","1","1","0","1","100.00","6","0.00","0.48","9","6","5","2","1","1","0","0","0","0","0","0","2","1","8","4","2","12","8","60.00"
"826","Frederik Gauthier","TOR","C","7","75.7","0","0","0","0","0","0.00","2","0.00","0.51","6","6","4","2","0","0","0","0","0","0","0","1","1","0","10","9","3","37","43","46.25"
"620","Fredrik Claesson","OTT","D","16","284.81666666667","0","2","0","2","2","33.33","15","0.00","0.33","35","21","4","0","0","2","2","1","1","0","0","0","12","9","33","24","28","0","0","-"
"493","Gabriel Bourque","NSH","L","22","220.51666666667","1","3","2","1","4","50.00","20","5.00","1.49","36","27","17","10","2","0","16","4","3","0","1","4","2","2","55","30","15","0","0","-"
"665","Gabriel Landeskog","COL","L","75","1104.0666666667","15","21","11","10","36","73.47","134","11.19","9.57","197","165","83","46","5","13","42","21","21","0","0","21","23","32","125","78","61","19","18","51.35"
"843","Garnet Hathaway","CGY","R","14","158","0","2","2","0","2","50.00","11","0.00","1.16","19","16","15","8","2","0","27","8","6","1","1","10","3","4","50","17","12","1","2","33.33"
"491","Garrett Wilson","FLA","L","29","268.03333333333","0","0","0","0","0","0.00","27","0.00","2.42","45","37","29","16","0","1","19","8","7","1","0","5","2","2","75","39","4","0","1","0.00"
"525","Greg McKegg","FLA","C","15","118.75","2","0","0","0","2","66.67","13","15.38","0.96","22","17","13","6","2","0","2","1","1","0","0","1","1","4","20","11","6","46","55","45.54"
"410","Greg Pateryn","MTL","D","38","577.56666666667","1","6","5","1","7","38.89","32","3.13","1.23","82","47","15","3","1","3","34","10","7","2","1","5","28","11","96","92","41","0","0","-"
"102","Gregory Campbell","CBJ","C","82","715.93333333333","3","8","3","5","11","61.11","53","5.66","5.81","104","75","58","33","7","5","46","13","8","4","1","12","10","11","99","64","41","188","197","48.83"
"709","Griffin Reinhart","EDM","D","29","470.75","0","1","0","1","1","6.67","24","0.00","1.22","59","33","16","2","2","3","20","10","10","0","0","3","21","5","58","41","40","0","0","-"
"407","Gustav Nyquist","DET","R","82","1014.75","10","21","15","6","31","70.45","129","7.75","10.23","210","161","125","51","6","9","26","13","13","0","0","15","21","27","54","64","19","0","2","0.00"
"803","Gustav Olofsson","MIN","D","2","17.733333333333","0","0","0","0","0","-","1","0.00","0.31","5","3","3","1","0","0","0","0","0","0","0","0","2","0","2","2","0","0","0","-"
"711","Hampus Lindholm","ANA","D","80","1424.6","5","7","4","3","12","23.53","103","4.85","5.46","225","147","72","19","6","9","34","16","16","0","0","15","54","16","62","170","85","0","0","-"
"597","Harry Zolnierczyk","ANA","L","1","8.8","0","0","0","0","0","-","1","0.00","0.12","1","1","1","1","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","-"
"36","Henrik Sedin","VAN","C","74","1082.1833333333","5","29","19","10","34","75.56","70","7.14","6.33","112","90","69","34","5","3","20","10","10","0","0","10","43","21","6","33","17","475","584","44.85"
"41","Henrik Zetterberg","DET","L","82","1329.65","11","17","12","5","28","56.00","166","6.63","13.89","282","223","166","65","1","12","16","8","8","0","0","15","35","28","53","76","26","445","469","48.69"
"780","Hudson Fasching","BUF","R","7","79.983333333333","1","1","1","0","2","50.00","9","11.11","0.99","15","14","12","7","0","0","4","2","2","0","0","1","2","4","8","4","1","0","0","-"
"792","Hunter Shinkaruk","CGY, VAN","C","8","104.55","1","0","0","0","1","100.00","11","9.09","1.4","21","18","14","10","0","1","2","1","1","0","0","2","2","1","8","17","3","0","1","0.00"
"317","Ian Cole","PIT","D","70","1018.35","0","11","4","7","11","32.35","67","0.00","2.4","137","98","24","2","2","6","51","24","23","1","0","5","29","8","114","177","90","0","0","-"
"615","Iiro Pakarinen","EDM","R","63","581.21666666667","5","6","3","3","11","84.62","71","7.04","6.31","133","102","70","23","9","9","8","4","4","0","0","9","8","9","148","81","12","5","8","38.46"
"701","J.T. Brown","T.B","R","78","922.73333333333","8","12","9","3","20","54.05","136","5.88","10.61","233","184","116","62","9","19","36","11","8","2","1","16","11","19","96","126","29","17","23","42.50"
"677","J.T. Miller","NYR","L","82","1114.1666666667","20","19","12","7","39","72.22","120","16.67","11.45","218","159","116","57","9","12","29","13","12","1","0","13","53","39","173","123","48","49","67","42.24"
"755","Jaccob Slavin","CAR","D","63","1133.95","2","13","3","10","15","35.71","74","2.70","3.61","164","109","43","8","4","12","6","3","3","0","0","10","23","47","35","104","95","0","0","-"
"877","Jack Eichel","BUF","C","81","1270.1333333333","16","19","13","6","35","70.00","189","8.47","14.47","336","261","148","68","14","17","18","9","9","0","0","24","36","40","40","76","23","378","535","41.40"
"214","Jack Johnson","CBJ","D","60","1134.85","3","5","3","2","8","20.00","71","4.23","3.2","159","110","37","6","1","8","21","9","8","1","0","5","23","8","81","72","74","0","1","0.00"
"216","Jack Skille","COL","R","74","633.21666666667","8","6","6","0","14","73.68","101","7.92","7.93","169","137","86","38","6","7","11","4","3","1","0","8","8","15","96","74","23","4","13","23.53"
"799","Jacob De La Rose","MTL","L","22","242.73333333333","0","1","1","0","1","16.67","20","0.00","2.48","44","31","22","12","3","3","4","2","2","0","0","2","2","6","37","30","15","63","58","52.07"
"463","Jacob Josefson","N.J","C","58","667.48333333333","1","1","1","0","2","40.00","61","1.64","6.17","101","84","67","31","3","9","20","10","10","0","0","13","14","11","63","78","31","243","273","47.09"
"728","Jacob Trouba","WPG","D","81","1460.3666666667","5","10","5","5","15","24.59","110","4.55","5.2","236","150","63","20","1","18","49","19","17","1","1","13","53","20","131","111","140","0","1","0.00"
"547","Jaden Schwartz","STL","L","33","466.78333333333","7","10","6","4","17","70.83","48","14.58","5.18","81","62","56","25","4","5","8","4","4","0","0","4","16","14","25","32","17","14","14","50.00"
"381","Jake Gardiner","TOR","D","79","1417.4166666667","6","12","6","6","18","37.50","100","6.00","4.9","255","165","71","16","5","15","22","11","11","0","0","4","64","31","84","138","60","2","0","100.00"
"748","Jake McCabe","BUF","D","77","1347.6833333333","4","10","7","3","14","28.00","61","6.56","2.62","145","93","34","8","4","3","49","14","11","1","2","11","28","15","111","144","90","0","2","0.00"
"353","Jake Muzzin","L.A","D","82","1494.9833333333","7","19","8","11","26","42.62","164","4.27","5.66","354","236","81","13","6","17","46","23","23","0","0","5","60","11","166","177","105","0","0","-"
"854","Jake Virtanen","VAN","R","55","586.2","6","6","5","1","12","54.55","89","6.74","6.4","166","130","84","30","10","6","28","10","8","2","0","12","12","21","127","58","22","2","3","40.00"
"444","Jakob Silfverberg","ANA","R","82","1126.1666666667","18","16","9","7","34","72.34","192","9.38","18.38","328","263","165","69","7","17","30","15","15","0","0","16","35","36","83","125","46","2","10","16.67"
"220","Jakub Kindl","DET, FLA","D","44","635.51666666667","2","5","2","3","7","21.88","55","3.64","2.23","121","84","28","0","3","4","18","9","9","0","0","1","27","7","39","31","23","0","1","0.00"
"886","Jakub Nakladal","CGY","D","27","339.71666666667","2","2","0","2","4","36.36","35","5.71","1.12","72","48","17","2","2","1","6","3","3","0","0","5","11","3","41","31","22","0","0","-"
"352","Jakub Voracek","PHI","R","73","1096.25","10","22","16","6","32","74.42","137","7.30","10.48","249","182","114","50","8","22","34","17","17","0","0","18","39","25","48","111","33","2","3","40.00"
"225","James Neal","NSH","L, R","82","1334.0833333333","27","17","12","5","44","67.69","218","12.39","15.73","396","301","186","64","11","16","48","24","24","0","0","24","21","47","110","79","30","6","12","33.33"
"324","James van Riemsdyk","TOR","L","40","598.65","9","11","8","3","20","66.67","95","9.47","9.12","172","134","103","33","7","10","2","1","1","0","0","5","11","28","50","57","7","1","0","100.00"
"108","James Wisniewski","CAR","D","1","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"312","Jamie Benn","DAL","L","82","1251.85","22","32","17","15","54","72.00","178","12.36","19.33","316","247","201","95","10","19","47","22","21","1","0","23","61","57","144","84","46","164","166","49.70"
"291","Jamie McBain","L.A","D","44","494.11666666667","1","2","1","1","3","18.75","27","3.70","1.19","64","43","8","2","0","8","6","3","3","0","0","1","13","2","18","59","35","0","0","-"
"268","Jamie McGinn","ANA, BUF","L","84","996.83333333333","13","14","8","6","27","65.85","126","10.32","12.11","193","167","111","65","10","10","31","10","8","1","1","8","14","13","163","62","27","4","3","57.14"
"676","Jamie Oleksiak","DAL","D","19","229.63333333333","0","2","1","1","2","33.33","13","0.00","0.85","28","19","10","2","0","2","11","4","3","1","0","2","16","4","54","18","24","0","0","-"
"206","Jannik Hansen","VAN","R","67","956.75","20","16","12","4","36","69.23","106","18.87","8.53","169","140","94","50","10","7","26","12","12","0","0","11","23","18","38","34","15","4","12","25.00"
"239","Jared Boll","CBJ","R","30","199.01666666667","1","2","1","1","3","60.00","11","9.09","0.92","22","16","10","7","0","2","35","9","5","3","1","6","0","3","53","22","15","1","0","100.00"
"453","Jared Cowen","OTT","D","37","535.01666666667","0","4","2","2","4","19.05","23","0.00","0.92","63","35","19","2","1","3","12","6","6","0","0","2","30","7","97","79","44","0","0","-"
"863","Jared McCann","VAN","C","69","784.25","8","7","4","3","15","60.00","97","8.25","6.88","171","126","89","34","7","4","24","11","11","0","0","15","23","28","45","37","19","179","327","35.38"
"415","Jared Spurgeon","MIN","D","77","1472.9166666667","6","7","3","4","13","19.70","97","6.19","4.06","200","142","45","13","6","13","14","7","7","0","0","8","18","16","49","104","129","0","0","-"
"5","Jarome Iginla","COL","R","82","1056.5","9","19","12","7","28","70.00","115","7.83","10.52","214","149","108","51","9","17","22","11","11","0","0","13","16","21","65","60","41","52","45","53.61"
"1","Jaromir Jagr","FLA","R","79","1133.9666666667","22","33","18","15","55","76.39","113","19.47","11.78","200","164","140","63","7","8","46","22","22","0","0","12","39","32","30","50","16","0","1","0.00"
"565","Jarred Tinordi","ARI, MTL","D","10","123.25","0","0","0","0","0","0.00","2","0.00","0.13","8","7","0","0","0","0","17","4","1","3","0","2","0","1","18","16","9","0","0","-"
"54","Jarret Stoll","MIN, NYR","C","80","828.66666666667","4","5","1","4","9","50.00","43","9.30","4.03","71","60","32","18","3","3","26","13","13","0","0","7","8","4","112","89","59","387","285","57.59"
"15","Jason Chimera","WSH","L","82","952","14","15","9","6","29","74.36","139","10.07","11.64","211","170","119","46","8","15","20","10","10","0","0","9","28","13","101","70","12","3","8","27.27"
"360","Jason Demers","DAL","D","62","1042.7666666667","3","14","9","5","17","37.78","78","3.85","3.58","190","128","44","8","1","8","48","20","19","0","1","4","37","26","77","98","62","0","0","-"
"796","Jason Dickinson","DAL","C","1","11.916666666667","1","0","0","0","1","100.00","2","50.00","0.2","3","2","2","2","1","0","0","0","0","0","0","0","1","0","0","1","1","1","6","14.29"
"366","Jason Garrison","T.B","D","72","1148.25","5","6","3","3","11","25.00","82","6.10","2.78","168","123","25","3","0","8","18","9","9","0","0","3","40","12","70","91","87","0","0","-"
"74","Jason Pominville","MIN","R","75","1037.65","8","18","7","11","26","60.47","163","4.91","10.28","242","206","99","43","8","15","12","6","6","0","0","9","16","21","30","58","30","29","39","42.65"
"63","Jason Spezza","DAL","C","75","997.41666666667","24","15","11","4","39","81.25","167","14.37","15.37","318","239","166","73","11","24","18","9","9","0","0","12","49","43","9","30","19","419","364","53.51"
"520","Jason Zucker","MIN","L","71","1004.7333333333","12","7","5","2","19","57.58","144","8.33","15.42","250","211","154","77","7","11","18","9","9","0","0","18","23","38","80","94","30","0","0","-"
"363","Jay Beagle","WSH","C","57","682.15","8","9","5","4","17","85.00","67","11.94","7.46","112","99","74","47","5","8","22","11","11","0","0","4","12","14","51","53","16","290","208","58.23"
"99","Jay Bouwmeester","STL","D","72","1383.15","2","15","7","8","17","36.96","97","2.06","3.98","216","143","54","12","3","8","18","9","9","0","0","5","27","7","59","104","87","0","0","-"
"75","Jay McClement","CAR","C","77","737.38333333333","2","8","7","1","10","55.56","62","3.23","8.16","103","84","75","51","5","14","22","11","11","0","0","7","19","27","74","67","24","312","229","57.67"
"769","Jayson Megna","NYR","C","6","63.066666666667","1","1","0","1","2","100.00","8","12.50","1.03","19","13","11","6","0","0","2","1","1","0","0","1","2","1","6","8","1","1","0","100.00"
"768","JC Lipon","WPG","R","9","62.7","0","1","0","1","1","100.00","4","0.00","0.25","7","4","4","1","0","0","0","0","0","0","0","2","0","1","29","7","2","0","0","-"
"640","Jean-Gabriel Pageau","OTT","C","82","1128.55","11","21","13","8","32","64.00","109","10.09","9.59","183","138","104","52","7","14","14","7","7","0","0","15","31","23","155","107","42","484","410","54.14"
"125","Jeff Carter","L.A","C","77","1113.1666666667","19","29","15","14","48","80.00","194","9.79","17.96","361","280","178","77","15","21","16","8","8","0","0","12","31","23","80","60","31","487","519","48.41"
"276","Jeff Petry","MTL","D","51","877.75","4","4","2","2","8","28.57","83","4.82","3.74","191","119","45","8","6","17","16","8","8","0","0","3","40","11","74","114","60","0","0","-"
"176","Jeff Schultz","L.A","D","1","13.933333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"555","Jeff Skinner","CAR","L","82","1171.7166666667","24","20","18","2","44","78.57","216","11.11","20.83","366","286","218","94","4","24","30","10","9","0","1","25","39","75","20","81","17","8","16","33.33"
"704","Jeremy Welsh","STL","C","2","16.05","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","0","1","4","4","0","1","2","33.33"
"581","Jesper Fast","NYR","R","79","989.36666666667","10","20","10","10","30","66.67","71","14.08","9.03","131","104","89","48","6","1","18","9","9","0","0","11","16","27","101","110","36","1","2","33.33"
"319","Jim O'Brien","N.J","C","4","49.933333333333","0","0","0","0","0","-","3","0.00","0.1","5","3","3","0","0","0","2","1","1","0","0","1","1","0","7","5","2","27","19","58.70"
"397","Jimmy Hayes","BOS","R","75","938.51666666667","10","14","5","9","24","72.73","118","8.47","12.8","167","145","112","60","9","11","51","20","18","1","1","13","27","25","127","105","15","33","52","38.82"
"106","Jiri Hudler","CGY, FLA","R","72","947.88333333333","13","23","15","8","36","70.59","80","16.25","7.41","139","108","83","45","2","7","17","7","6","1","0","15","23","21","26","26","7","5","14","26.32"
"870","Jiri Sekac","ANA, ARI, CHI","L","39","423.5","0","4","2","2","4","66.67","46","0.00","3.03","81","60","39","14","2","1","12","2","1","0","1","6","7","13","47","41","18","2","1","66.67"
"272","Jiri Tlusty","N.J","L","30","374.16666666667","1","1","1","0","2","33.33","34","2.94","2.82","59","45","33","9","0","8","6","3","3","0","0","3","4","7","39","35","13","0","0","-"
"355","Joakim Andersson","DET","C","29","207.28333333333","1","2","1","1","3","60.00","16","6.25","1.79","28","24","19","9","2","1","4","2","2","0","0","2","0","0","13","21","3","21","24","46.67"
"569","Joakim Nordstrom","CAR","L","71","984.4","9","14","8","6","23","69.70","78","11.54","10.32","165","131","91","40","4","7","4","2","2","0","0","18","32","20","98","109","26","3","2","60.00"
"378","Joe Colborne","CGY","C","73","936.75","16","23","13","10","39","79.59","78","20.51","7.62","129","99","93","45","6","10","18","9","9","0","0","7","30","23","120","88","25","51","44","53.68"
"684","Joe Morrow","BOS","D","33","483.31666666667","1","4","1","3","5","25.00","38","2.63","1.02","69","45","12","2","0","4","2","1","1","0","0","2","8","9","26","45","33","0","0","-"
"156","Joe Pavelski","S.J","C","82","1277.7166666667","26","24","15","9","50","65.79","154","16.88","17.36","283","222","196","86","5","14","26","12","12","0","0","14","63","40","135","85","60","367","317","53.65"
"12","Joe Thornton","S.J","C","82","1201.3","11","42","21","21","53","70.67","85","12.94","7.02","144","118","66","33","4","6","32","16","16","0","0","17","84","68","45","61","30","307","285","51.86"
"246","Joe Vitale","ARI","C","1","5.1833333333333","0","0","0","0","0","0.00","1","0.00","0.12","2","2","2","2","0","0","0","0","0","0","0","3","0","0","1","2","0","0","1","0.00"
"678","Joel Armia","WPG","R","43","482.76666666667","4","5","2","3","9","52.94","48","8.33","3.93","90","64","60","24","5","2","10","5","5","0","0","7","12","20","56","39","19","0","2","0.00"
"655","Joel Edmundson","STL","D","67","924.2","1","8","4","4","9","31.03","90","1.11","3.53","186","133","42","7","4","10","47","22","21","1","0","9","16","7","157","81","51","0","0","-"
"833","Joel Hanley","MTL","D","10","143.36666666667","0","6","3","3","6","75.00","9","0.00","0.24","16","14","0","0","1","0","0","0","0","0","0","0","4","2","5","15","18","0","0","-"
"779","Joel Vermin","T.B","R","6","49.8","0","1","0","1","1","50.00","1","0.00","0.18","5","3","3","1","0","0","0","0","0","0","0","0","1","0","6","14","2","1","0","100.00"
"43","Joel Ward","S.J","R","79","1066.1166666667","15","14","8","6","29","74.36","111","13.51","14.63","189","155","125","74","2","9","22","11","11","0","0","8","42","33","64","81","37","176","184","48.89"
"107","Joffrey Lupul","TOR","L","46","563.91666666667","9","1","0","1","10","55.56","72","12.50","8.09","131","106","79","27","6","6","10","5","5","0","0","10","6","12","56","60","14","0","3","0.00"
"190","Johan Franzen","DET","R","2","24.633333333333","0","0","0","0","0","-","3","0.00","0.2","5","4","4","2","0","2","2","1","1","0","0","1","0","0","3","0","0","0","1","0.00"
"523","Johan Larsson","BUF","C","74","998.66666666667","9","4","2","2","13","46.43","80","11.25","9.16","166","121","99","41","9","4","25","11","10","1","0","16","12","21","110","107","32","360","343","51.21"
"386","John Carlson","WSH","D","56","1019.9","6","18","12","6","24","48.00","90","6.67","4.07","184","129","50","6","0","10","12","6","6","0","0","6","39","20","43","56","93","0","0","-"
"587","John Klingberg","DAL","D","76","1473.4166666667","8","28","13","15","36","39.56","137","5.84","8.25","290","190","92","25","6","22","28","14","14","0","0","9","65","34","44","179","66","0","0","-"
"287","John McCarthy","S.J","C","1","7.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","1","0.00"
"536","John McFarland","FLA","L","3","28.95","0","0","0","0","0","-","2","0.00","0.26","4","4","3","1","0","0","0","0","0","0","0","0","1","0","5","5","3","0","0","-"
"151","John Mitchell","COL","C","71","896.1","10","10","4","6","20","76.92","89","11.24","9.16","146","114","79","41","4","8","48","20","19","0","1","10","14","25","82","58","45","359","330","52.10"
"464","John Moore","N.J","D","73","1194.0333333333","3","10","4","6","13","33.33","87","3.45","3.5","186","129","42","7","1","12","24","11","11","0","0","2","36","16","84","92","68","0","0","-"
"575","John Ramage","CBJ","D","1","13.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","-"
"303","John Scott","ARI, MTL","L","12","76","0","1","1","0","1","100.00","6","0.00","0.35","6","6","3","2","1","1","8","4","4","0","0","2","3","1","23","4","2","0","0","-"
"446","John Tavares","NYI","C","78","1309.9","26","25","22","3","51","80.95","183","14.21","22.1","336","244","233","110","13","25","20","10","10","0","0","25","70","69","47","78","28","600","512","53.96"
"60","John-Michael Liles","BOS, CAR","D","81","1381.9","4","13","7","6","17","36.96","86","4.65","3.41","180","111","55","11","8","9","16","8","8","0","0","6","41","17","70","118","108","0","0","-"
"105","Johnny Boychuk","NYI","D","70","1263","8","12","6","6","20","36.36","136","5.88","4.49","314","202","54","9","9","16","27","12","11","1","0","9","42","19","130","180","112","0","0","-"
"617","Johnny Gaudreau","CGY","L","79","1281.5333333333","24","33","20","13","57","80.28","160","15.00","15.52","277","214","160","63","5","15","14","7","7","0","0","27","70","39","23","50","10","2","1","66.67"
"85","Johnny Oduya","DAL","D","82","1430.45","3","16","9","7","19","35.19","61","4.92","2.4","188","112","39","3","1","12","22","11","11","0","0","12","31","21","65","117","133","0","0","-"
"532","Jon Merrill","N.J","D","47","728.9","1","3","2","1","4","19.05","27","3.70","1.01","53","38","12","0","1","4","28","14","14","0","0","5","16","7","45","92","46","0","0","-"
"673","Jonas Brodin","MIN","D","68","1260.05","2","5","3","2","7","21.21","57","3.51","2.07","139","88","23","4","2","7","16","8","8","0","0","4","21","19","31","73","101","0","0","-"
"809","Jonathan Drouin","T.B","L","21","260.5","4","4","3","1","8","61.54","24","16.67","1.82","48","37","26","7","2","0","2","1","1","0","0","3","8","8","18","16","2","7","9","43.75"
"114","Jonathan Ericsson","DET","D","71","1122.45","3","12","6","6","15","35.71","64","4.69","2.73","149","105","28","4","4","10","50","21","20","0","1","13","48","9","108","57","35","0","0","-"
"666","Jonathan Huberdeau","FLA","L","76","1132.5833333333","15","30","19","11","45","68.18","141","10.64","15.82","211","180","151","77","8","14","35","15","14","1","0","28","37","30","48","90","35","5","11","31.25"
"693","Jonathan Marchessault","T.B","C","45","413.18333333333","3","8","2","6","11","84.62","63","4.76","5.36","99","83","62","32","4","8","15","6","5","1","0","9","7","7","54","45","8","22","13","62.86"
"298","Jonathan Toews","CHI","C","80","1230.8333333333","18","24","13","11","42","77.78","146","12.33","14.29","220","186","141","66","7","10","41","18","17","1","0","29","24","44","72","123","30","738","525","58.43"
"574","Joonas Donskoi","S.J","R","76","958.88333333333","8","20","13","7","28","68.29","93","8.60","11.41","168","133","139","70","3","11","18","9","9","0","0","14","34","33","29","143","45","1","1","50.00"
"888","Joonas Kemppainen","BOS","C","44","473.3","1","3","2","1","4","33.33","33","3.03","2.5","50","40","28","14","3","5","2","1","1","0","0","0","8","21","36","20","13","191","190","50.13"
"435","Jordan Caron","STL","R","4","32.483333333333","0","0","0","0","0","-","1","0.00","0.08","2","1","1","1","0","1","0","0","0","0","0","0","0","0","6","5","0","0","0","-"
"383","Jordan Eberle","EDM","C, R","69","1046.35","18","18","10","8","36","76.60","131","13.74","13.58","235","184","150","67","5","19","12","6","6","0","0","19","33","28","26","92","21","5","3","62.50"
"745","Jordan Martinook","ARI","L","81","990.48333333333","8","13","10","3","21","72.41","95","8.42","10.14","184","142","110","49","4","14","18","9","9","0","0","13","12","38","50","101","23","13","5","72.22"
"503","Jordan Nolan","L.A","C","52","457.15","0","5","3","2","5","45.45","49","0.00","4.25","97","74","47","21","1","4","22","11","11","0","0","12","8","4","78","58","8","0","1","0.00"
"839","Jordan Oesterle","EDM","D","17","312.11666666667","0","5","3","2","5","35.71","23","0.00","1.16","44","29","13","3","0","3","0","0","0","0","0","0","11","6","11","42","22","0","0","-"
"433","Jordan Schroeder","MIN","C","26","238.33333333333","2","2","1","1","4","44.44","30","6.67","1.83","47","37","22","10","3","2","2","1","1","0","0","0","6","1","15","18","13","1","2","33.33"
"278","Jordan Staal","CAR","C","82","1207.4333333333","14","22","16","6","36","76.60","120","11.67","14.51","224","176","146","77","5","18","22","11","11","0","0","16","42","46","148","104","28","626","479","56.65"
"527","Jordan Weal","L.A, PHI","C","14","119.53333333333","0","0","0","0","0","0.00","3","0.00","0.67","10","8","6","3","0","0","2","1","1","0","0","1","4","5","5","10","2","31","32","49.21"
"425","Jordie Benn","DAL","D","64","861.56666666667","2","8","5","3","10","27.78","53","3.77","2.11","116","76","28","4","3","9","14","7","7","0","0","6","36","10","81","92","77","0","0","-"
"78","Jordin Tootoo","N.J","R","66","678.53333333333","2","2","2","0","4","57.14","82","2.44","5.65","128","111","59","22","2","6","58","19","14","4","1","17","22","17","99","57","18","0","2","0.00"
"398","Jori Lehtera","STL","C","79","1056.8333333333","8","17","8","9","25","48.08","72","11.11","7.06","121","89","84","40","5","6","36","18","18","0","0","8","12","24","38","97","23","414","436","48.71"
"764","Joseph Blandisi","N.J","L","41","551.75","1","10","8","2","11","78.57","35","2.86","4.16","70","55","42","23","1","6","24","12","12","0","0","10","5","18","38","48","13","10","21","32.26"
"760","Josh Anderson","CBJ","R","12","127.35","1","3","0","3","4","80.00","11","9.09","1.09","22","16","13","8","1","1","2","1","1","0","0","1","1","4","40","12","4","0","0","-"
"613","Josh Archibald","PIT","R","1","5.0333333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"376","Josh Bailey","NYI","R","81","1125.05","8","19","10","9","27","58.70","91","8.79","10.06","168","129","112","46","5","10","22","11","11","0","0","9","43","38","44","56","23","11","16","40.74"
"115","Josh Gorges","BUF","D","77","1392.4833333333","2","10","2","8","12","27.27","57","3.51","2.17","138","89","32","5","3","8","63","26","24","1","1","3","15","13","135","129","132","0","0","-"
"830","Josh Jooris","CGY","R","59","624.08333333333","4","7","1","6","11","61.11","76","5.26","6.09","124","96","69","30","4","13","26","12","12","0","0","6","13","12","60","55","24","93","103","47.45"
"637","Josh Leivo","TOR","L","12","115.83333333333","4","0","0","0","4","50.00","15","26.67","1.38","30","22","9","2","2","0","4","2","2","0","0","0","3","4","6","13","2","1","1","50.00"
